date,season,home_team,away_team,home_pts,away_pts,home_win,home_win_prob,home_elo,away_elo
12/17/2004,2005,MIN,LAC,113,86,1,0.81672198,1628.0624,1468.4768
12/17/2004,2005,NOH,SAS,67,83,0,0.20563644,1379.0363,1713.804
12/17/2004,2005,PHI,NYK,107,113,0,0.59083998,1419.0953,1455.2646
12/17/2004,2005,SEA,PHO,110,112,0,0.62591082,1616.8778,1627.4629
12/18/2004,2005,CHA,HOU,101,100,1,0.35059065,1288.8284,1495.9156
12/18/2004,2005,CHI,IND,85,71,1,0.42610723,1388.2209,1539.9457
12/18/2004,2005,CLE,BOS,107,114,0,0.6502226,1508.6754,1500.9673
12/18/2004,2005,DAL,ATL,90,68,1,0.90353441,1605.1434,1316.5145
12/18/2004,2005,DET,POR,74,75,0,0.75187492,1596.226,1503.636
12/18/2004,2005,MIL,PHI,97,116,0,0.69106352,1449.3256,1409.4661
12/18/2004,2005,ORL,DEN,117,95,1,0.5296846,1439.3364,1518.6852
12/18/2004,2005,PHO,WAS,110,96,1,0.82780546,1633.9775,1461.214
12/18/2004,2005,SAS,GSW,104,85,1,0.9090997,1718.6716,1418.6532
12/19/2004,2005,LAC,MEM,82,92,0,0.60289603,1462.3275,1489.7922
12/19/2004,2005,MIA,ORL,117,107,1,0.80783063,1604.9938,1455.5393
12/19/2004,2005,NYK,UTA,94,93,1,0.63714784,1464.8939,1467.0897
12/19/2004,2005,SAC,NOH,107,71,1,0.86937618,1603.4427,1374.1686
12/19/2004,2005,TOR,NJN,110,99,1,0.62825984,1405.0116,1413.8517
12/20/2004,2005,CHI,POR,92,87,1,0.48963922,1403.6206,1510.821
12/20/2004,2005,DEN,PHO,105,107,0,0.44961372,1502.4823,1637.6135
12/20/2004,2005,GSW,WAS,101,103,0,0.58395839,1416.4761,1457.578
12/20/2004,2005,HOU,TOR,114,102,1,0.73535377,1490.1741,1412.6418
12/20/2004,2005,LAL,MEM,72,82,0,0.73562908,1580.8542,1503.0762
12/20/2004,2005,PHI,UTA,101,103,0,0.59897912,1434.0673,1464.3694
12/21/2004,2005,CHA,NJN,91,94,0,0.48323843,1294.5699,1406.2214
12/21/2004,2005,CLE,MIN,107,97,1,0.44623011,1496.7035,1634.2117
12/21/2004,2005,LAC,NOH,100,91,1,0.73815656,1449.0436,1369.0009
12/21/2004,2005,MIA,BOS,108,100,1,0.75485855,1608.3187,1512.9392
12/21/2004,2005,NYK,DAL,94,123,0,0.44253755,1467.6143,1607.7205
12/21/2004,2005,SAC,WAS,104,93,1,0.80391854,1608.6105,1463.5002
12/22/2004,2005,ATL,DAL,113,100,1,0.22779271,1313.9375,1626.0151
12/22/2004,2005,BOS,NYK,114,109,1,0.71498293,1509.0895,1449.3196
12/22/2004,2005,DET,CHI,82,89,0,0.83221698,1589.0409,1410.8455
12/22/2004,2005,GSW,MEM,109,99,1,0.48515013,1410.5538,1520.8756
12/22/2004,2005,HOU,CHA,87,90,0,0.85364687,1495.5671,1289.2167
12/22/2004,2005,IND,PHI,90,102,0,0.75616574,1524.546,1427.9371
12/22/2004,2005,LAL,NOH,101,89,1,0.84791744,1563.0548,1364.5452
12/22/2004,2005,MIL,POR,95,104,0,0.53036845,1424.7244,1503.5962
12/22/2004,2005,NJN,CLE,92,90,1,0.50434905,1411.5747,1508.5526
12/22/2004,2005,ORL,SAS,93,87,1,0.27473351,1452.2144,1720.8488
12/22/2004,2005,SEA,DEN,98,83,1,0.77223706,1610.3632,1498.2561
12/22/2004,2005,TOR,UTA,98,86,1,0.55269009,1407.2488,1470.4995
12/23/2004,2005,PHO,MEM,109,102,1,0.79150081,1641.8397,1510.101
12/23/2004,2005,SAC,MIA,107,109,0,0.64013445,1612.2208,1612.1685
12/23/2004,2005,SAS,MIN,96,82,1,0.7442053,1707.8831,1622.3625
12/25/2004,2005,IND,DET,93,98,0,0.54682618,1503.6637,1571.0299
12/25/2004,2005,LAL,MIA,102,104,0,0.56725574,1565.9119,1618.8928
12/26/2004,2005,CLE,NOH,100,91,1,0.80115998,1503.7743,1361.6881
12/26/2004,2005,DEN,DAL,88,102,0,0.4853074,1493.0128,1603.2252
12/26/2004,2005,HOU,LAC,96,79,1,0.67809397,1482.9236,1453.4993
12/26/2004,2005,MIL,CHI,99,92,1,0.62043679,1414.2218,1428.8564
12/26/2004,2005,MIN,WAS,109,74,1,0.81426007,1616.6331,1459.8899
12/26/2004,2005,NYK,CHA,91,82,1,0.80282032,1445.7627,1301.8602
12/26/2004,2005,PHO,TOR,106,94,1,0.86817104,1644.7992,1417.3615
12/26/2004,2005,SAC,GSW,94,98,0,0.83696294,1605.4965,1421.3285
12/26/2004,2005,SAS,BOS,107,90,1,0.84973198,1713.6125,1512.6464
12/27/2004,2005,DET,NJN,100,90,1,0.81928778,1578.9326,1416.353
12/27/2004,2005,GSW,DEN,104,101,1,0.57765371,1435.0298,1480.6302
12/27/2004,2005,IND,NOH,100,82,1,0.79674923,1495.761,1358.4452
12/27/2004,2005,MEM,LAC,96,76,1,0.71781057,1507.1415,1444.9539
12/27/2004,2005,MIA,ATL,116,102,1,0.90314865,1624.5889,1336.7274
12/27/2004,2005,ORL,NYK,111,119,0,0.66126406,1465.1801,1448.9746
12/27/2004,2005,POR,PHI,104,111,0,0.72140151,1514.0988,1448.8195
12/27/2004,2005,UTA,SEA,88,98,0,0.42119503,1460.3868,1615.6064
12/27/2004,2005,WAS,CHA,106,87,1,0.81159443,1452.3464,1298.6483
12/28/2004,2005,ATL,CLE,102,111,0,0.39757833,1334.826,1507.0172
12/28/2004,2005,CHI,NJN,80,84,0,0.65272784,1422.8783,1413.2534
12/28/2004,2005,DAL,BOS,113,94,1,0.76651973,1615.6078,1509.0985
12/28/2004,2005,LAL,TOR,117,99,1,0.80407757,1560.2158,1414.9303
12/28/2004,2005,MIL,HOU,115,87,1,0.54125315,1420.2,1491.469
12/28/2004,2005,SAS,PHO,115,94,1,0.72675014,1717.1604,1647.2303
12/28/2004,2005,SEA,PHI,107,114,0,0.81808472,1623.9785,1462.8069
12/29/2004,2005,CHA,IND,71,74,0,0.35035422,1293.6967,1500.9644
12/29/2004,2005,CLE,HOU,87,98,0,0.69309944,1514.3346,1472.8154
12/29/2004,2005,GSW,TOR,111,105,1,0.67833215,1439.5552,1409.9413
12/29/2004,2005,LAC,UTA,101,90,1,0.61961049,1436.7709,1452.0148
12/29/2004,2005,MEM,BOS,117,109,1,0.6565491,1515.3245,1502.7634
12/29/2004,2005,NOH,PHO,96,107,0,0.2554501,1353.2418,1639.0769
12/29/2004,2005,NYK,MIN,100,87,1,0.41176075,1462.2129,1624.1765
12/29/2004,2005,ORL,MIL,105,111,0,0.65723312,1451.9418,1438.8535
12/29/2004,2005,WAS,DET,105,107,0,0.46446472,1457.2981,1582.0322
12/30/2004,2005,ATL,SEA,79,94,0,0.26292762,1327.5087,1606.5782
12/30/2004,2005,DET,MIA,78,89,0,0.58541954,1586.4336,1626.4902
12/30/2004,2005,NJN,IND,83,96,0,0.52549493,1422.3032,1504.5721
12/30/2004,2005,POR,SAS,80,114,0,0.32723367,1500.1113,1725.3138
12/31/2004,2005,BOS,WAS,108,103,1,0.69630563,1497.042,1452.8967
12/31/2004,2005,CHA,SEA,97,103,0,0.21723354,1290.0889,1612.771
12/31/2004,2005,DEN,PHI,97,92,1,0.63460678,1476.1049,1480.2072
12/31/2004,2005,HOU,MIL,105,90,1,0.69123513,1490.0281,1450.0289
12/31/2004,2005,LAC,SAS,79,98,0,0.24559765,1444.6161,1739.5676
12/31/2004,2005,UTA,SAC,102,109,0,0.43188733,1444.1696,1591.7952
1/1/2005,2005,CHI,ORL,105,90,1,0.6036219,1413.8285,1440.7664
1/1/2005,2005,MIA,CHA,113,90,1,0.93127853,1640.0322,1287.2373
1/1/2005,2005,MIN,MEM,95,104,0,0.74687332,1609.0095,1521.0459
1/1/2005,2005,NYK,NJN,87,93,0,0.72469854,1477.3799,1409.2404
1/1/2005,2005,POR,GSW,97,88,1,0.69343716,1485.8575,1444.0625
1/2/2005,2005,DAL,MIL,123,104,1,0.83317548,1621.9429,1442.5522
1/2/2005,2005,DET,BOS,100,88,1,0.72912937,1572.8916,1500.8745
1/2/2005,2005,HOU,UTA,99,80,1,0.71564555,1497.5048,1437.1696
1/2/2005,2005,LAC,PHI,89,83,1,0.58894253,1437.8989,1475.4308
1/2/2005,2005,LAL,DEN,99,91,1,0.74289155,1565.2048,1480.8812
1/2/2005,2005,PHO,POR,117,98,1,0.81076461,1643.9745,1491.2175
1/2/2005,2005,SAC,SAS,86,81,1,0.4320794,1598.7952,1746.2848
1/2/2005,2005,WAS,ATL,104,101,1,0.78768456,1449.0642,1321.3159
1/3/2005,2005,BOS,NOH,108,90,1,0.80561781,1495.3333,1348.3442
1/3/2005,2005,CHA,CLE,83,94,0,0.34455946,1285.4143,1497.1219
1/3/2005,2005,CHI,DET,80,87,0,0.42217642,1423.9124,1578.4329
1/3/2005,2005,DEN,LAC,98,102,0,0.6823945,1476.8125,1443.9535
1/3/2005,2005,GSW,PHI,104,112,0,0.5984652,1438.7025,1469.3762
1/3/2005,2005,MEM,UTA,92,82,1,0.7690326,1538.1591,1429.2014
1/3/2005,2005,MIA,SEA,96,98,0,0.67407048,1641.8552,1615.6226
1/3/2005,2005,TOR,ORL,105,94,1,0.60594624,1405.434,1430.6825
1/4/2005,2005,IND,MIL,116,99,1,0.73743367,1517.635,1438.2415
1/4/2005,2005,MIN,PHO,115,122,0,0.56149042,1591.8964,1648.951
1/4/2005,2005,NYK,SAC,98,105,0,0.43889421,1464.4302,1607.1041
1/4/2005,2005,SAS,LAL,100,83,1,0.82444739,1737.9758,1569.2736
1/4/2005,2005,WAS,NJN,112,88,1,0.67741239,1451.0723,1422.1901
1/5/2005,2005,BOS,GSW,84,83,1,0.73033649,1500.2775,1427.1971
1/5/2005,2005,CHA,MIN,102,84,1,0.23642397,1278.4486,1582.1129
1/5/2005,2005,CLE,ATL,101,85,1,0.83744293,1504.0876,1319.3079
1/5/2005,2005,DAL,LAL,118,104,1,0.71667272,1626.2537,1565.0406
1/5/2005,2005,HOU,PHO,98,108,0,0.42394525,1505.4729,1658.7345
1/5/2005,2005,LAC,POR,102,98,1,0.59575677,1453.6115,1486.241
1/5/2005,2005,MIA,NYK,102,94,1,0.83151227,1634.6095,1457.2893
1/5/2005,2005,MIL,NJN,97,74,1,0.66641647,1431.5149,1411.2985
1/5/2005,2005,NOH,CHI,89,95,0,0.5377683,1343.4,1417.1058
1/5/2005,2005,ORL,SEA,105,87,1,0.35943881,1422.494,1622.8683
1/5/2005,2005,TOR,SAC,96,93,1,0.35910979,1413.6224,1614.245
1/5/2005,2005,UTA,PHI,99,106,0,0.56328589,1425.0942,1480.8816
1/6/2005,2005,DET,MEM,79,101,0,0.69487691,1585.2394,1542.2662
1/6/2005,2005,SAS,IND,111,98,1,0.86172307,1742.2087,1524.3616
1/6/2005,2005,WAS,SEA,107,96,1,0.44313049,1461.9639,1601.6526
1/7/2005,2005,ATL,SAC,97,100,0,0.24998075,1315.5853,1606.4517
1/7/2005,2005,BOS,DET,104,110,0,0.5635944,1502.1923,1557.7617
1/7/2005,2005,CHI,UTA,84,78,1,0.65365016,1425.6013,1415.2692
1/7/2005,2005,LAL,HOU,111,104,1,0.71706837,1558.5851,1497.0334
1/7/2005,2005,MEM,NOH,84,76,1,0.87297136,1569.7439,1334.9045
1/7/2005,2005,MIN,PHI,89,84,1,0.7194773,1554.3263,1490.7067
1/7/2005,2005,NJN,GSW,82,72,1,0.60631418,1400.3015,1425.2823
1/7/2005,2005,ORL,CHA,111,91,1,0.79689711,1443.7097,1306.2352
1/7/2005,2005,POR,MIA,92,103,0,0.42048699,1481.3893,1637.1135
1/7/2005,2005,TOR,MIL,105,107,0,0.61163914,1421.4158,1442.5118
1/8/2005,2005,CHI,BOS,102,91,1,0.55357122,1430.5233,1493.1548
1/8/2005,2005,CLE,NYK,104,79,1,0.70700496,1507.8102,1454.7853
1/8/2005,2005,DAL,IND,121,101,1,0.77116424,1632.7092,1521.66
1/8/2005,2005,LAC,PHO,91,108,0,0.3484658,1458.4631,1667.174
1/8/2005,2005,MIL,UTA,89,86,1,0.6893577,1448.8208,1410.3472
1/8/2005,2005,NOH,SAC,121,117,1,0.26660118,1333.0852,1608.8765
1/8/2005,2005,ORL,NJN,104,101,1,0.69282031,1449.3011,1408.0099
1/8/2005,2005,SAS,DEN,99,90,1,0.8979395,1744.9103,1467.1545
1/8/2005,2005,WAS,MIN,117,114,1,0.52417576,1474.6298,1557.8176
1/9/2005,2005,DEN,HOU,98,116,0,0.60327601,1465.6288,1492.8177
1/9/2005,2005,NYK,POR,113,105,1,0.60250551,1444.7761,1472.5242
1/9/2005,2005,PHO,IND,124,89,1,0.81821114,1676.5654,1515.2462
1/9/2005,2005,SEA,MIA,108,98,1,0.56157935,1588.9867,1645.9786
1/9/2005,2005,TOR,GSW,109,87,1,0.63678664,1415.1068,1417.574
1/10/2005,2005,BOS,ORL,119,101,1,0.68034828,1483.6086,1452.387
1/10/2005,2005,CHI,GSW,94,85,1,0.68418294,1440.0695,1405.7748
1/10/2005,2005,MIN,LAL,96,105,0,0.62638539,1552.5679,1562.8008
1/10/2005,2005,PHI,POR,100,109,0,0.66807568,1487.2153,1465.7007
1/10/2005,2005,UTA,SAS,97,96,1,0.20148531,1407.2202,1746.436
1/11/2005,2005,ATL,MIL,103,80,1,0.44441143,1313.1605,1451.9478
1/11/2005,2005,CLE,CHA,100,98,1,0.86126173,1517.8193,1300.6438
1/11/2005,2005,MEM,IND,85,86,0,0.71954477,1571.5632,1507.8855
1/11/2005,2005,NJN,DET,80,89,0,0.41188416,1404.9241,1566.7992
1/11/2005,2005,NYK,NOH,82,88,0,0.76776445,1451.5996,1343.8799
1/11/2005,2005,PHO,MIA,122,107,1,0.69946003,1683.9261,1637.1819
1/11/2005,2005,SAC,DEN,109,100,1,0.81006509,1598.0818,1446.1157
1/11/2005,2005,SEA,LAC,104,99,1,0.8071661,1597.7834,1449.0717
1/12/2005,2005,CHI,PHI,110,78,1,0.60327768,1445.6212,1472.809
1/12/2005,2005,DAL,HOU,114,124,0,0.78676271,1639.123,1512.3308
1/12/2005,2005,DEN,LAL,95,83,1,0.45279408,1443.0385,1575.9385
1/12/2005,2005,DET,NOH,90,76,1,0.86067176,1574.4395,1358.1201
1/12/2005,2005,GSW,MIA,91,98,0,0.32153907,1400.223,1629.9395
1/12/2005,2005,LAC,SEA,103,92,1,0.42397684,1446.808,1600.0471
1/12/2005,2005,MIN,ORL,80,87,0,0.75536478,1539.4302,1443.5751
1/12/2005,2005,SAS,MIL,94,79,1,0.9124704,1738.4534,1431.2278
1/12/2005,2005,TOR,BOS,104,93,1,0.54946625,1426.906,1492.4205
1/12/2005,2005,UTA,PHO,115,108,1,0.2664049,1415.2029,1691.1686
1/12/2005,2005,WAS,POR,104,100,1,0.639763,1479.8794,1480.1071
1/13/2005,2005,HOU,NJN,94,85,1,0.79457778,1532.2794,1397.2838
1/13/2005,2005,LAL,CLE,98,94,1,0.69609308,1562.8594,1518.8887
1/13/2005,2005,SAC,UTA,107,93,1,0.82684106,1601.1591,1429.5682
1/14/2005,2005,BOS,ATL,106,94,1,0.80732071,1482.7649,1333.8805
1/14/2005,2005,CHA,MEM,89,109,0,0.27857959,1299.5745,1564.8701
1/14/2005,2005,DEN,MIN,83,93,0,0.54557681,1456.1176,1524.3594
1/14/2005,2005,DET,ORL,101,94,1,0.77879751,1577.2997,1458.6459
1/14/2005,2005,IND,PHO,101,83,1,0.41139689,1514.5786,1676.8032
1/14/2005,2005,LAC,MIA,114,112,1,0.39401028,1460.0579,1634.8409
1/14/2005,2005,MIL,WAS,103,105,0,0.56489712,1429.4501,1484.0991
1/14/2005,2005,NOH,POR,112,106,1,0.47034955,1355.2599,1475.8873
1/14/2005,2005,PHI,TOR,106,96,1,0.6649394,1455.6251,1436.5616
1/14/2005,2005,SAS,DAL,98,95,1,0.78117114,1740.2311,1619.1744
1/14/2005,2005,SEA,GSW,103,84,1,0.84262216,1586.7972,1395.3215
1/15/2005,2005,ATL,CHA,103,95,1,0.68954682,1330.141,1291.5139
1/15/2005,2005,CHI,NYK,86,84,1,0.67307442,1462.8051,1437.3594
1/15/2005,2005,DAL,NJN,98,93,1,0.86533898,1617.0953,1393.9176
1/15/2005,2005,DET,PHI,99,95,1,0.77863789,1580.4674,1461.9745
1/15/2005,2005,GSW,LAL,102,104,0,0.39368516,1391.2867,1566.3064
1/15/2005,2005,HOU,SAS,73,67,1,0.35114488,1535.6456,1742.3102
1/15/2005,2005,IND,ORL,84,85,0,0.735843,1533.4474,1455.4781
1/15/2005,2005,MEM,MIL,101,82,1,0.80755407,1572.9307,1423.7855
1/15/2005,2005,MIN,POR,92,84,1,0.72501987,1535.978,1467.5586
1/15/2005,2005,SAC,LAC,99,95,1,0.79788029,1604.8182,1466.2866
1/15/2005,2005,UTA,CLE,71,84,0,0.51505923,1425.9091,1515.4417
1/15/2005,2005,WAS,PHO,108,103,1,0.40313426,1489.7637,1657.9344
1/16/2005,2005,SEA,CLE,105,97,1,0.71836334,1590.832,1528.17
1/16/2005,2005,TOR,NOH,102,99,1,0.72295415,1430.2123,1363.5886
1/17/2005,2005,ATL,NJN,84,85,0,0.56129009,1335.2156,1392.4116
1/17/2005,2005,CHA,MIL,92,99,0,0.45368862,1286.4393,1418.7123
1/17/2005,2005,DET,PHO,94,80,1,0.54849142,1582.8507,1649.0492
1/17/2005,2005,GSW,DEN,107,97,1,0.56184959,1387.6976,1444.4989
1/17/2005,2005,LAC,SAC,83,89,0,0.43867967,1464.1398,1606.9651
1/17/2005,2005,LAL,UTA,94,102,0,0.81423545,1569.8955,1413.1807
1/17/2005,2005,MEM,HOU,99,80,1,0.68055546,1578.0039,1546.6167
1/17/2005,2005,MIN,TOR,91,100,0,0.76746976,1540.3784,1432.9457
1/17/2005,2005,NYK,CHI,86,88,0,0.59775341,1434.4882,1465.6763
1/17/2005,2005,PHI,NOH,95,91,1,0.75841624,1459.5912,1360.8552
1/17/2005,2005,SAS,WAS,101,73,1,0.87159312,1731.3391,1498.6489
1/18/2005,2005,DAL,WAS,137,120,1,0.78422022,1618.6013,1494.4304
1/18/2005,2005,HOU,IND,74,87,0,0.65447617,1537.4778,1526.5115
1/18/2005,2005,ORL,DET,103,101,1,0.45444182,1462.4141,1594.1592
1/18/2005,2005,SAC,POR,113,107,1,0.80864441,1613.5248,1463.1582
1/18/2005,2005,SEA,DEN,110,116,0,0.81677616,1595.3573,1435.7089
1/19/2005,2005,BOS,CHI,92,83,1,0.65933973,1486.5044,1471.7893
1/19/2005,2005,CHA,PHI,105,107,0,0.38246241,1278.9979,1462.2278
1/19/2005,2005,LAL,MIN,93,90,1,0.67733914,1551.2888,1522.4648
1/19/2005,2005,MIA,ATL,111,92,1,0.90818048,1628.6122,1330.5173
1/19/2005,2005,NJN,MIL,96,90,1,0.60071772,1397.1099,1426.1537
1/19/2005,2005,NOH,IND,90,87,1,0.3788473,1358.2186,1544.1123
1/19/2005,2005,PHO,MEM,79,88,0,0.70410258,1637.7407,1587.1428
1/19/2005,2005,POR,CLE,101,107,0,0.55311501,1460.6926,1523.6448
1/19/2005,2005,SAS,LAC,80,79,1,0.89805645,1735.5576,1457.5801
1/19/2005,2005,TOR,NYK,98,81,1,0.66931206,1450.8593,1428.3751
1/20/2005,2005,DAL,LAC,99,77,1,0.82303637,1623.9613,1456.9473
1/20/2005,2005,ORL,HOU,99,108,0,0.56856608,1467.8236,1519.877
1/20/2005,2005,SAC,CLE,123,96,1,0.74201816,1615.9904,1532.4602
1/21/2005,2005,CHA,DAL,99,105,0,0.18854895,1275.5326,1629.0679
1/21/2005,2005,CHI,ATL,95,85,1,0.7968272,1465.715,1328.3156
1/21/2005,2005,DEN,MEM,92,82,1,0.42702183,1451.6525,1602.7277
1/21/2005,2005,LAL,GSW,105,101,1,0.81541401,1554.5594,1396.4877
1/21/2005,2005,MIA,IND,100,106,0,0.75355655,1630.814,1536.6545
1/21/2005,2005,MIL,DET,89,86,1,0.40276235,1420.3103,1588.7496
1/21/2005,2005,NJN,BOS,104,98,1,0.51492566,1402.9532,1492.5787
1/21/2005,2005,NYK,HOU,91,92,0,0.48297471,1419.5521,1531.3871
1/21/2005,2005,PHO,SAS,123,128,0,0.47981364,1622.1559,1736.1904
1/21/2005,2005,SEA,MIN,107,112,0,0.71551001,1579.4137,1519.1942
1/21/2005,2005,WAS,TOR,118,109,1,0.67804855,1489.0704,1459.6823
1/22/2005,2005,ATL,BOS,100,96,1,0.41398895,1324.7717,1485.1385
1/22/2005,2005,DET,CHI,89,100,0,0.77256,1581.6849,1469.2588
1/22/2005,2005,GSW,CLE,87,105,0,0.45865855,1394.5525,1523.3452
1/22/2005,2005,IND,WAS,93,95,0,0.71018654,1550.4517,1494.7501
1/22/2005,2005,NOH,LAC,88,85,1,0.51990062,1365.6764,1451.8407
1/22/2005,2005,ORL,PHI,115,111,1,0.62753415,1456.3135,1465.6931
1/22/2005,2005,POR,MIN,83,92,0,0.53037369,1451.8772,1530.7454
1/22/2005,2005,UTA,MEM,94,110,0,0.41654035,1431.7874,1590.3289
1/23/2005,2005,DAL,DEN,95,93,1,0.823394,1631.4922,1464.0513
1/23/2005,2005,MIA,NOH,97,68,1,0.87994564,1617.0168,1370.9857
1/23/2005,2005,NYK,MIL,96,101,0,0.62441963,1415.6844,1427.375
1/23/2005,2005,PHO,NJN,113,105,1,0.85273385,1615.4777,1410.3934
1/23/2005,2005,SAC,SAS,73,103,0,0.47445881,1625.1053,1742.8687
1/23/2005,2005,SEA,UTA,122,105,1,0.80586481,1567.8625,1420.5994
1/23/2005,2005,TOR,CHA,103,92,1,0.83437508,1454.0026,1273.1083
1/24/2005,2005,ATL,CHI,82,107,0,0.41842422,1332.5602,1489.756
1/24/2005,2005,CLE,WAS,97,106,0,0.68432903,1537.0018,1502.5897
1/24/2005,2005,HOU,ORL,89,78,1,0.73199767,1535.2548,1460.7063
1/24/2005,2005,LAC,DAL,97,87,1,0.37820673,1446.5314,1632.8981
1/24/2005,2005,MIN,DET,86,83,1,0.61321914,1541.248,1561.1877
1/24/2005,2005,PHI,MIA,106,98,1,0.41488099,1461.3003,1621.0286
1/24/2005,2005,POR,SAS,107,99,1,0.21794952,1441.3745,1763.326
1/25/2005,2005,CHA,BOS,92,97,0,0.3504166,1270.13,1477.3501
1/25/2005,2005,CHI,DEN,111,107,1,0.69424111,1505.0979,1462.6454
1/25/2005,2005,LAL,SEA,93,104,0,0.6184268,1556.4946,1572.6105
1/25/2005,2005,MEM,ORL,95,83,1,0.80471522,1601.5168,1455.5273
1/25/2005,2005,NYK,PHO,118,133,0,0.34496027,1406.2278,1617.6272
1/25/2005,2005,SAC,NJN,113,93,1,0.84634781,1604.6479,1408.2439
1/26/2005,2005,BOS,IND,100,86,1,0.55628937,1481.8925,1542.6121
1/26/2005,2005,CLE,MEM,114,111,1,0.52410108,1522.0745,1605.3143
1/26/2005,2005,DET,DEN,87,70,1,0.75758612,1557.1234,1459.1736
1/26/2005,2005,GSW,NJN,99,113,0,0.60864985,1380.8959,1404.175
1/26/2005,2005,LAC,LAL,105,89,1,0.52659708,1460.3945,1541.8955
1/26/2005,2005,MIL,PHO,115,121,0,0.37421146,1436.8317,1626.1559
1/26/2005,2005,MIN,ATL,104,87,1,0.86860287,1545.3124,1317.2183
1/26/2005,2005,NOH,HOU,77,82,0,0.39583063,1366.974,1540.4337
1/26/2005,2005,POR,DAL,88,95,0,0.41395161,1458.6414,1619.0349
1/26/2005,2005,TOR,MIA,96,111,0,0.42446822,1456.9808,1609.8705
1/26/2005,2005,UTA,SEA,109,100,1,0.39872736,1415.8514,1587.2096
1/26/2005,2005,WAS,PHI,117,107,1,0.69741642,1517.5171,1472.4584
1/27/2005,2005,CHI,CHA,101,93,1,0.878079,1508.5697,1265.5876
1/27/2005,2005,IND,DET,76,88,0,0.59703362,1531.546,1563.254
1/27/2005,2005,SAS,SAC,90,80,1,0.79677403,1746.0592,1608.7168
1/28/2005,2005,ATL,MIA,96,106,0,0.23331794,1314.1693,1620.8362
1/28/2005,2005,BOS,PHO,119,128,0,0.44467935,1492.9585,1631.5573
1/28/2005,2005,CHA,TOR,101,94,1,0.38391167,1263.8505,1446.0151
1/28/2005,2005,GSW,SEA,85,88,0,0.34602696,1364.2156,1574.7955
1/28/2005,2005,HOU,SAC,111,117,0,0.5580554,1545.6957,1605.1719
1/28/2005,2005,LAL,NJN,103,109,0,0.7679736,1528.7789,1420.8553
1/28/2005,2005,MIL,DEN,100,106,0,0.61093253,1431.4303,1453.043
1/28/2005,2005,MIN,UTA,93,91,1,0.7802242,1548.3613,1428.2655
1/28/2005,2005,NOH,PHI,99,95,1,0.49263331,1361.712,1466.8313
1/28/2005,2005,NYK,CLE,99,96,1,0.45746765,1397.6991,1527.3252
1/28/2005,2005,ORL,WAS,108,101,1,0.54104555,1451.7299,1523.1442
1/28/2005,2005,POR,LAC,90,86,1,0.61106795,1451.9974,1473.5111
1/29/2005,2005,CHI,BOS,97,101,0,0.6734547,1510.3069,1484.5609
1/29/2005,2005,DAL,PHI,89,93,0,0.82158756,1625.6788,1460.3873
1/29/2005,2005,DET,NYK,91,61,1,0.82884938,1577.9514,1403.9126
1/29/2005,2005,IND,DEN,88,95,0,0.70783937,1516.8486,1463.1234
1/29/2005,2005,LAC,GSW,96,85,1,0.76827878,1468.8822,1360.661
1/29/2005,2005,MEM,ATL,84,83,1,0.90424496,1600.0636,1310.0138
1/29/2005,2005,SAS,NOH,93,83,1,0.94111276,1749.6041,1368.156
1/29/2005,2005,UTA,NJN,82,99,0,0.62852532,1426.4596,1435.1022
1/29/2005,2005,WAS,ORL,97,103,0,0.71091306,1515.5946,1459.2794
1/30/2005,2005,CLE,MIL,104,87,1,0.75949657,1521.1117,1421.3499
1/30/2005,2005,LAL,CHA,101,90,1,0.87597084,1514.5321,1274.9458
1/30/2005,2005,MIA,HOU,104,95,1,0.74714768,1624.9917,1536.7759
1/30/2005,2005,MIN,SAC,84,94,0,0.55173111,1550.1672,1614.0917
1/30/2005,2005,TOR,PHO,105,123,0,0.35328507,1434.9198,1639.9548
1/31/2005,2005,ATL,ORL,80,79,1,0.41112229,1309.4238,1471.8455
1/31/2005,2005,BOS,HOU,94,97,0,0.58764052,1494.032,1532.4977
1/31/2005,2005,LAC,NYK,96,89,1,0.73305148,1473.2567,1397.7739
1/31/2005,2005,NOH,MEM,91,98,0,0.31695598,1367.2737,1600.6536
1/31/2005,2005,PHI,IND,89,88,1,0.59982562,1473.5791,1503.2688
1/31/2005,2005,SEA,SAS,84,103,0,0.39765388,1578.3501,1750.4865
2/1/2005,2005,DAL,MIA,109,104,1,0.61752033,1612.4871,1629.2699
2/1/2005,2005,DEN,NYK,96,76,1,0.74128771,1476.7032,1393.8353
2/1/2005,2005,LAL,POR,92,79,1,0.7153157,1516.6801,1456.6263
2/1/2005,2005,MEM,PHO,108,97,1,0.57932496,1605.4723,1649.8821
2/1/2005,2005,MIL,MIN,91,86,1,0.46680447,1415.2751,1538.3757
2/1/2005,2005,NJN,CHI,107,97,1,0.57727611,1454.9666,1500.8358
2/1/2005,2005,ORL,CLE,105,102,1,0.55681229,1466.8348,1527.1864
2/1/2005,2005,SAC,SEA,101,106,0,0.71457148,1625.8832,1566.4639
2/1/2005,2005,UTA,CHA,105,109,0,0.79344964,1406.5952,1272.7979
2/1/2005,2005,WAS,DET,96,105,0,0.5272277,1503.0286,1584.0901
2/2/2005,2005,BOS,NJN,110,89,1,0.67091686,1487.1212,1463.376
2/2/2005,2005,DET,ATL,99,84,1,0.89915776,1594.5118,1314.4344
