date,season,home_team,away_team,home_pts,away_pts,home_win,home_win_prob,home_elo,away_elo,elo_diff,log_odds,is_upset_game,home_b2b,away_b2b,b2b_advantage,home_win_float,home_recent_wr,point_diff,month,season_odds,home_ml_prob,away_ml_prob,home_fair_prob,overround,open_spread,close_spread,open_total,close_total,prob_diff,elo_over_market,spread_implied_prob
2007-11-07,2008,ATL,PHO,105,96,1,0.33172503,1408.2437,1629.9144,-221.6706999999999,-0.7003933192136099,1,1,1,0,1.0,0.5,9,11,2008,0.3448,0.697,0.331,1.0418,208.5,207.0,5.5,5.0,-0.0007,1,0.05
2007-11-07,2008,PHI,CHA,94,63,1,0.6715883,1479.5381,1455.2643,24.273799999999937,0.7153774966952631,0,0,1,1,1.0,0.5,31,11,2008,0.661,0.3774,0.6366,1.0384,3.5,4.0,190.0,189.0,-0.035,1,0.2143
2007-11-08,2008,CHI,DET,97,93,1,0.51872522,1548.8845,1635.8668,-86.98230000000012,0.074935924465961,0,0,0,0,1.0,0.6,4,11,2008,0.5455,0.5,0.5218,1.0455,1.5,1.0,184.0,182.0,0.0031,0,0.4286
2007-11-08,2008,GSW,DAL,115,120,0,0.49154618,1530.8447,1636.7196,-105.8748999999998,-0.0338185047583018,1,0,0,0,0.0,0.7,-5,11,2008,0.2667,0.7647,0.2586,1.0314,213.5,216.0,7.5,7.5,-0.2329,1,0.05
2007-11-08,2008,NJN,WAS,87,85,1,0.76316601,1514.7114,1411.4414,103.26999999999998,1.1701161471959365,0,0,0,0,1.0,0.8,2,11,2008,0.7333,0.2985,0.7107,1.0318,6.0,6.0,194.0,190.0,-0.0525,1,0.0714
2007-11-09,2008,NYK,ORL,102,112,0,0.51385337,1431.3824,1521.7537,-90.37130000000002,0.0554276641119554,0,0,0,0,0.0,0.3,-10,11,2008,0.5349,0.5122,0.5108,1.0471,198.5,1.0,1.0,201.5,-0.0031,1,0.4286
2007-11-09,2008,WAS,DEN,92,118,0,0.46834007,1409.4728,1531.5018,-122.029,-0.126809380167146,1,1,0,-1,0.0,0.2,-26,11,2008,0.4762,0.5652,0.4573,1.0414,210.5,209.5,3.0,2.0,-0.011,1,0.05
2007-11-09,2008,SEA,UTA,101,103,0,0.38229528,1406.5704,1589.9232,-183.3527999999999,-0.4798172512400784,1,0,0,0,0.0,0.2,-2,11,2008,0.2941,0.7436,0.2834,1.0377,210.5,211.5,7.0,6.5,-0.0989,1,0.05
2007-11-09,2008,SAC,CLE,91,93,0,0.44370243,1433.6378,1572.924,-139.2862,-0.2261492156793279,1,0,0,0,0.0,0.3,-2,11,2008,0.3279,0.7101,0.3159,1.038,194.5,192.5,6.5,5.5,-0.1278,1,0.05
2007-11-09,2008,POR,MEM,110,98,1,0.64378184,1414.5507,1411.7416,2.809099999999944,0.591816555991696,0,0,0,0,1.0,0.4,12,11,2008,0.5833,0.4545,0.5621,1.0378,1.0,2.5,208.0,208.5,-0.0817,1,0.3214
2007-11-09,2008,PHI,TOR,103,105,0,0.61144602,1492.9166,1514.1539,-21.237300000000005,0.4533945691081467,0,0,0,0,0.0,0.5,-2,11,2008,0.4762,0.5652,0.4573,1.0414,1.0,187.5,188.0,2.0,-0.1541,1,0.05
2007-11-09,2008,LAL,MIN,107,93,1,0.79281354,1503.1121,1369.9882,133.12390000000005,1.341968895992004,0,0,0,0,1.0,0.3,14,11,2008,0.8889,0.1429,0.8615,1.0318,11.0,11.0,201.0,204.0,0.0687,0,0.05
2007-11-09,2008,MIA,PHO,101,106,0,0.42343873,1461.8799,1615.5018,-153.6219000000001,-0.3086727867668095,1,0,0,0,0.0,0.4,-5,11,2008,0.241,0.7895,0.2339,1.0305,201.0,195.5,8.5,8.0,-0.1895,1,0.05
2007-11-09,2008,HOU,MIL,104,88,1,0.83725971,1585.2896,1400.7435,184.5461,1.637978685703637,0,0,0,0,1.0,0.7,16,11,2008,0.8261,0.202,0.8035,1.0281,9.5,9.0,191.0,188.5,-0.0338,1,0.05
2007-11-09,2008,DET,LAC,103,79,1,0.72690487,1629.842,1559.7766,70.06540000000018,0.9789754164652076,0,1,0,-1,1.0,0.8,24,11,2008,0.7895,0.241,0.7661,1.0305,7.5,8.0,192.0,191.5,0.0392,0,0.05
2007-11-09,2008,CHA,IND,96,87,1,0.64852715,1441.8857,1435.4712,6.414500000000089,0.6125713980100014,0,0,0,0,1.0,0.6,9,11,2008,0.5556,0.4878,0.5325,1.0434,3.0,1.5,194.5,195.0,-0.116,1,0.3929
2007-11-09,2008,BOS,ATL,106,83,1,0.66625631,1442.7476,1422.6563,20.09129999999982,0.6913011401895279,0,0,0,0,1.0,0.5,23,11,2008,0.8113,0.2174,0.7887,1.0287,7.0,8.5,194.0,193.0,0.1224,0,0.05
2007-11-10,2008,SAC,MIN,100,93,1,0.71990085,1429.4807,1365.4963,63.98440000000005,0.943969842992971,0,1,1,0,1.0,0.3,7,11,2008,0.6667,0.3704,0.6429,1.0371,4.5,4.5,193.5,193.0,-0.077,1,0.1786
2007-11-10,2008,POR,DAL,91,82,1,0.33207718,1422.2107,1643.6056,-221.3949,-0.6988052176574623,1,1,0,-1,1.0,0.5,9,11,2008,0.2564,0.7778,0.2479,1.0342,202.5,201.5,8.0,7.5,-0.0842,1,0.05
2007-11-10,2008,ORL,PHO,96,106,0,0.51623476,1532.5015,1621.2164,-88.71489999999994,0.0649618734675455,0,1,1,0,0.0,0.6,-10,11,2008,0.4878,0.5556,0.4675,1.0434,,209.0,205.5,1.5,-0.0487,1,0.05
2007-11-10,2008,UTA,MEM,118,94,1,0.84095812,1593.3867,1404.0815,189.3052,1.6653742908217002,0,1,1,0,1.0,0.6,24,11,2008,0.8571,0.1739,0.8313,1.031,11.0,10.0,219.0,216.0,-0.0097,1,0.05
2007-11-10,2008,IND,DEN,106,113,0,0.47055298,1429.1656,1549.6512,-120.48559999999998,-0.1179245489676983,1,1,1,0,0.0,0.4,-7,11,2008,0.4878,0.5556,0.4675,1.0434,,212.0,210.5,1.5,-0.0031,1,0.05
2007-11-10,2008,CHI,TOR,71,101,0,0.68437517,1554.9093,1520.4601,34.44920000000002,0.773951996822725,0,0,1,1,0.0,0.7,-30,11,2008,0.7222,0.3125,0.698,1.0347,5.5,6.5,191.0,189.5,0.0136,0,0.05
2007-11-10,2008,NJN,BOS,101,112,0,0.71867442,1516.6801,1453.7509,62.92920000000004,0.9378957819388212,0,0,1,1,0.0,0.9,-11,11,2008,0.4348,0.6,0.4202,1.0348,2.0,182.5,186.0,3.0,-0.2985,1,0.05
2007-11-11,2008,ATL,WAS,90,101,0,0.66656125,1411.653,1391.3234,20.329600000000028,0.6926728400543084,0,0,0,0,0.0,0.5,-11,11,2008,0.697,0.3448,0.669,1.0418,5.0,5.5,195.5,192.5,0.0024,0,0.1071
2007-11-11,2008,CHA,HOU,82,85,0,0.44151622,1448.1913,1589.0168,-140.82550000000015,-0.2350108200400738,1,0,0,0,0.0,0.6,-3,11,2008,0.2985,0.7333,0.2893,1.0318,187.5,186.0,5.5,6.5,-0.1522,1,0.05
2007-11-11,2008,LAC,CLE,95,103,0,0.60455847,1550.8235,1577.0811,-26.25760000000014,0.4244954493152177,0,0,0,0,0.0,0.6,-8,11,2008,0.5238,0.5238,0.5,1.0476,,192.0,196.0,1.0,-0.1046,1,0.05
2007-11-11,2008,NYK,MIA,72,75,0,0.59172851,1420.6346,1456.1653,-35.5306999999998,0.371115559494151,0,0,0,0,0.0,0.3,-3,11,2008,0.6,0.4348,0.5798,1.0348,4.0,3.0,196.0,192.0,-0.0119,1,0.2857
2007-11-11,2008,SAS,MIL,113,88,1,0.90110523,1680.8571,1397.0162,283.8408999999999,2.2095656775980075,0,0,0,0,1.0,0.9,25,11,2008,0.875,0.1538,0.8505,1.0288,10.5,10.5,185.0,186.5,-0.0506,1,0.05
2007-11-11,2008,SEA,DET,103,107,0,0.31408626,1403.1069,1638.7952,-235.68830000000003,-0.7810842162799526,1,0,0,0,0.0,0.2,-4,11,2008,0.2985,0.7333,0.2893,1.0318,199.0,196.0,6.5,6.5,-0.0248,1,0.05
2007-11-12,2008,DEN,CLE,122,100,1,0.59758985,1557.4409,1588.7472,-31.306299999999965,0.3954328044587835,0,0,1,1,1.0,0.8,22,11,2008,0.7701,0.2597,0.7478,1.0298,6.5,7.5,205.5,208.0,0.1502,0,0.05
2007-11-12,2008,UTA,SAC,117,93,1,0.820961,1598.1969,1433.647,164.54989999999998,1.522871940489721,0,0,0,0,1.0,0.6,24,11,2008,0.9444,0.087,0.9156,1.0314,13.5,14.0,204.5,206.0,0.0946,0,0.05
2007-11-13,2008,POR,DET,102,94,1,0.35232335,1436.6122,1642.3789,-205.7666999999999,-0.6088422145517193,1,0,0,0,1.0,0.6,8,11,2008,0.3448,0.697,0.331,1.0418,189.0,190.0,4.5,5.0,-0.0213,1,0.05
2007-11-13,2008,SAS,LAL,107,92,1,0.83056992,1683.7582,1507.6039,176.15429999999992,1.5896717755129472,0,0,0,0,1.0,0.9,15,11,2008,0.7849,0.2469,0.7607,1.0318,8.5,8.0,198.5,199.0,-0.0699,1,0.05
2007-11-13,2008,ORL,SEA,103,76,1,0.78226095,1521.6893,1399.5232,122.16609999999991,1.2788910484990492,0,0,0,0,1.0,0.6,27,11,2008,0.8667,0.16,0.8442,1.0267,10.5,10.5,209.5,209.0,0.0619,0,0.05
2007-11-13,2008,PHO,NYK,113,102,1,0.86208129,1632.0286,1413.6586,218.3700000000001,1.8326851092876424,0,0,0,0,1.0,0.8,11,11,2008,0.9333,0.1,0.9032,1.0333,11.0,13.0,207.0,210.5,0.0411,0,0.05
2007-11-13,2008,IND,BOS,86,101,0,0.57065344,1421.376,1471.9502,-50.57420000000002,0.2845176628906936,0,0,0,0,0.0,0.4,-15,11,2008,0.2857,0.75,0.2759,1.0357,197.5,198.0,6.0,7.0,-0.2948,1,0.05
2007-11-13,2008,DAL,PHI,99,84,1,0.82000005,1629.2041,1465.7875,163.41660000000002,1.5163478225659557,0,0,0,0,1.0,0.8,15,11,2008,0.8889,0.1429,0.8615,1.0318,12.0,11.0,190.5,192.5,0.0415,0,0.05
2007-11-13,2008,CHA,MIA,91,76,1,0.61350459,1443.4108,1463.1414,-19.730599999999868,0.4620677510497969,0,0,0,0,1.0,0.6,15,11,2008,0.5556,0.4878,0.5325,1.0434,2.0,1.5,181.0,178.0,-0.081,1,0.3929
2007-11-13,2008,MEM,HOU,105,99,1,0.36722609,1399.2714,1593.7974,-194.52599999999984,-0.5441354803068701,1,0,0,0,1.0,0.3,6,11,2008,0.303,0.7297,0.2934,1.0327,198.5,201.5,6.5,6.5,-0.0738,1,0.05
2007-11-14,2008,WAS,IND,103,90,1,0.64296299,1407.5665,1405.3774,2.1890999999998257,0.5882477155857541,0,0,1,1,1.0,0.2,13,11,2008,0.7059,0.3333,0.6793,1.0392,6.0,5.5,201.5,200.5,0.0363,0,0.1071
2007-11-14,2008,TOR,UTA,88,92,0,0.57187831,1553.9949,1603.7003,-49.70540000000005,0.2895187440556518,0,0,0,0,0.0,0.7,-4,11,2008,0.5238,0.5238,0.5,1.0476,1.0,,203.0,204.0,-0.0719,1,
2007-11-14,2008,MIN,SAC,108,103,1,0.54761451,1361.3301,1428.1436,-66.8135000000002,0.1910369179549085,0,0,0,0,1.0,0.0,5,11,2008,0.5652,0.4762,0.5427,1.0414,3.0,2.0,194.0,190.5,-0.0049,1,0.3571
2007-11-14,2008,MIL,MEM,102,99,1,0.6189332,1394.1151,1409.858,-15.742899999999963,0.4850226604009781,0,0,1,1,1.0,0.4,3,11,2008,0.7222,0.3125,0.698,1.0347,6.0,6.5,205.0,206.5,0.0791,0,0.05
2007-11-14,2008,LAC,NYK,84,81,1,0.78784937,1539.1573,1411.2378,127.91949999999996,1.3120103708085924,0,0,1,1,1.0,0.5,3,11,2008,0.7647,0.2667,0.7414,1.0314,7.0,7.5,200.0,200.5,-0.0464,1,0.05
2007-11-14,2008,MIA,SEA,95,104,0,0.71680969,1453.3622,1392.032,61.3302000000001,0.9286912313208466,0,1,1,0,0.0,0.4,-9,11,2008,0.7436,0.2941,0.7166,1.0377,6.0,7.0,193.5,191.5,-0.0002,1,0.05
2007-11-14,2008,GSW,DET,104,111,0,0.49198171,1523.9587,1629.5309,-105.57220000000008,-0.0320759118312362,1,0,1,1,0.0,0.6,-7,11,2008,0.5,0.5455,0.4782,1.0455,207.0,211.0,3.0,1.0,-0.0138,1,0.05
2007-11-14,2008,DEN,POR,110,93,1,0.78144896,1570.7993,1449.4602,121.33909999999992,1.2741302529179577,0,0,1,1,1.0,0.8,17,11,2008,0.875,0.1538,0.8505,1.0288,10.0,11.0,211.5,212.0,0.0691,0,0.05
2007-11-14,2008,CLE,ORL,116,117,0,0.69881099,1575.3888,1529.1805,46.20830000000001,0.841642293900304,0,0,1,1,0.0,0.6,-1,11,2008,0.6,0.4348,0.5798,1.0348,4.5,3.0,194.5,190.5,-0.119,1,0.2857
2007-11-14,2008,BOS,NJN,91,69,1,0.63372028,1487.9487,1492.7148,-4.766100000000051,0.5482103518153655,0,1,0,-1,1.0,0.6,22,11,2008,0.8667,0.16,0.8442,1.0267,9.5,10.0,184.5,181.0,0.2105,0,0.05
2007-11-14,2008,ATL,CHA,117,109,1,0.56046194,1395.4098,1453.1899,-57.780100000000175,0.2430370224910053,0,0,1,1,1.0,0.5,8,11,2008,0.7059,0.3333,0.6793,1.0392,5.0,5.5,187.5,188.0,0.1188,0,0.1071
2007-11-14,2008,HOU,LAL,90,93,0,0.73737788,1583.2107,1503.8672,79.34350000000018,1.0323842913561294,0,1,1,0,0.0,0.7,-3,11,2008,0.7436,0.2941,0.7166,1.0377,7.5,6.5,199.0,199.5,-0.0208,1,0.05
2007-11-15,2008,DAL,SAS,105,92,1,0.56540847,1633.2073,1687.4949,-54.28759999999989,0.2631418449440639,0,0,0,0,1.0,0.9,13,11,2008,0.5556,0.4878,0.5325,1.0434,3.0,1.5,186.5,189.5,-0.0329,1,0.3929
2007-11-15,2008,PHO,CHI,112,102,1,0.77321547,1634.4493,1521.3745,113.0748000000001,1.2265573908338556,0,0,0,0,1.0,0.8,10,11,2008,0.8095,0.2198,0.7865,1.0293,7.5,8.5,203.0,204.0,0.0133,0,0.05
2007-11-16,2008,TOR,IND,110,101,1,0.80757523,1546.4581,1397.2893,149.16880000000015,1.4343309374983766,0,0,0,0,1.0,0.6,9,11,2008,0.7701,0.2597,0.7478,1.0298,8.5,7.5,193.5,195.5,-0.0598,1,0.05
2007-11-16,2008,SAS,HOU,90,84,1,0.76354647,1677.2207,1573.5848,103.6359,1.172222284878495,0,1,0,-1,1.0,0.9,6,11,2008,0.8333,0.2,0.8064,1.0333,8.5,9.0,181.0,177.5,0.0429,0,0.05
2007-11-16,2008,SAC,NYK,123,118,1,0.65674192,1421.941,1409.2314,12.709600000000137,0.6488085385043473,0,0,0,0,1.0,0.3,5,11,2008,0.6296,0.4,0.6115,1.0296,3.0,3.5,199.0,198.5,-0.0452,1,0.25
2007-11-16,2008,PHI,POR,92,88,1,0.65443879,1454.9585,1444.0209,10.937599999999977,0.6386082652630987,0,0,0,0,1.0,0.4,4,11,2008,0.6,0.4348,0.5798,1.0348,3.0,3.0,186.0,184.0,-0.0746,1,0.2857
2007-11-16,2008,MIN,WAS,89,105,0,0.57410842,1367.5326,1415.6547,-48.122100000000046,0.2986334543177399,0,0,0,0,0.0,0.1,-16,11,2008,0.4,0.6296,0.3885,1.0296,194.5,191.5,2.5,3.5,-0.1856,1,0.05
2007-11-16,2008,NJN,ORL,70,95,0,0.56470865,1480.7957,1535.5779,-54.7822000000001,0.2602943551243322,0,0,0,0,0.0,0.7,-25,11,2008,0.4,0.6296,0.3885,1.0296,184.0,186.0,3.5,3.5,-0.1762,1,0.05
2007-11-16,2008,LAL,DET,103,91,1,0.46511656,1513.493,1637.772,-124.279,-0.139760815027378,1,0,0,0,1.0,0.4,12,11,2008,0.6364,0.3922,0.6187,1.0286,3.5,4.0,201.0,198.5,0.1536,0,0.2143
2007-11-16,2008,GSW,LAC,122,105,1,0.60567474,1515.7177,1541.1637,-25.44600000000014,0.4291670050396128,0,0,0,0,1.0,0.5,17,11,2008,0.7143,0.3226,0.6889,1.0369,3.5,5.5,216.0,219.5,0.0832,0,0.1071
2007-11-16,2008,CLE,UTA,99,94,1,0.58235806,1568.9915,1611.2371,-42.24559999999997,0.3324610169723755,0,0,0,0,1.0,0.5,5,11,2008,0.5556,0.4878,0.5325,1.0434,203.0,1.5,2.0,199.5,-0.0499,1,0.3929
2007-11-16,2008,BOS,MIA,92,91,1,0.71820766,1499.8679,1437.3396,62.528299999999945,0.9355883270428969,0,0,0,0,1.0,0.6,1,11,2008,0.8667,0.16,0.8442,1.0267,10.5,10.0,184.0,183.0,0.126,0,0.05
2007-11-16,2008,ATL,SEA,123,126,0,0.63350904,1403.1304,1408.0546,-4.924199999999928,0.5473004115944259,0,0,0,0,0.0,0.6,-3,11,2008,0.7333,0.2985,0.7107,1.0318,7.5,6.0,206.0,204.5,0.0772,0,0.0714
2007-11-17,2008,WAS,POR,109,90,1,0.63004589,1432.496,1440.0062,-7.510199999999941,0.5324136843803299,0,1,1,0,1.0,0.2,19,11,2008,0.6721,0.3636,0.6489,1.0357,5.5,4.5,195.0,190.0,0.0189,0,0.1786
2007-11-17,2008,NJN,MIA,87,91,0,0.66997695,1458.33,1435.3237,23.00630000000001,0.7080808052719668,0,1,1,0,0.0,0.6,-4,11,2008,0.4255,0.6078,0.4118,1.0333,2.0,174.0,180.0,3.0,-0.2582,1,0.05
2007-11-17,2008,MIL,ATL,105,96,1,0.6435625,1398.1068,1395.4639,2.642900000000054,0.590860235694671,0,0,1,1,1.0,0.5,9,11,2008,0.7701,0.2597,0.7478,1.0298,8.0,7.5,198.5,196.5,0.1042,0,0.05
2007-11-17,2008,LAC,CHI,73,92,0,0.6570009,1530.2622,1517.353,12.909199999999828,0.6499575621754344,0,1,0,-1,0.0,0.5,-19,11,2008,0.4167,0.6154,0.4037,1.0321,191.0,187.0,1.5,3.0,-0.2533,1,0.05
2007-11-17,2008,HOU,PHO,105,115,0,0.54587835,1570.4403,1638.4708,-68.03050000000007,0.1840310328303571,0,1,0,-1,0.0,0.6,-10,11,2008,0.3226,0.7143,0.3111,1.0369,198.0,196.0,4.5,5.5,-0.2348,1,0.05
2007-11-17,2008,DEN,NYK,115,83,1,0.82671577,1576.2386,1404.7998,171.4387999999999,1.5625277478374695,0,0,1,1,1.0,0.8,32,11,2008,0.9286,0.1053,0.8982,1.0339,12.5,14.0,216.0,213.5,0.0715,0,0.05
2007-11-17,2008,DAL,MEM,108,105,1,0.87717801,1643.4814,1401.9568,241.5246,1.965973868345334,0,0,1,1,1.0,0.9,3,11,2008,0.9375,0.0952,0.9078,1.0327,12.5,14.0,210.0,213.0,0.0306,0,0.05
2007-11-17,2008,CHA,SEA,100,84,1,0.67850095,1445.4694,1415.7211,29.74829999999997,0.7468912875365015,0,0,1,1,1.0,0.6,16,11,2008,0.7826,0.25,0.7579,1.0326,7.5,8.0,196.5,199.5,0.0794,0,0.05
2007-11-17,2008,IND,UTA,117,97,1,0.34489122,1394.1659,1605.6184,-211.4525000000001,-0.6415722367437793,1,1,1,0,1.0,0.4,20,11,2008,0.3448,0.697,0.331,1.0418,203.0,204.5,6.0,5.0,-0.0139,1,0.05
2007-11-18,2008,SAC,DET,105,95,1,0.36165458,1426.3727,1625.0774,-198.7047,-0.5681899916666032,1,0,0,0,1.0,0.4,10,11,2008,0.3636,0.6721,0.3511,1.0357,193.0,195.5,5.0,4.5,-0.0106,1,0.05
2007-11-18,2008,TOR,GSW,100,106,0,0.66992116,1549.5815,1526.6191,22.96240000000012,0.7078284957725878,0,0,0,0,0.0,0.6,-6,11,2008,0.7222,0.3125,0.698,1.0347,5.0,6.5,217.5,219.5,0.0281,0,0.05
2007-11-18,2008,LAL,CHI,106,78,1,0.62129706,1526.1876,1540.1874,-13.99980000000005,0.4950572241256166,0,0,1,1,1.0,0.5,28,11,2008,0.697,0.3448,0.669,1.0418,4.5,5.5,195.5,198.0,0.0477,0,0.1071
2007-11-18,2008,ORL,BOS,104,102,1,0.71072918,1558.0436,1501.8838,56.15979999999991,0.8989281109046388,0,0,0,0,1.0,0.6,2,11,2008,0.5,0.5455,0.4782,1.0455,,187.5,189.0,1.0,-0.2325,1,0.05
2007-11-19,2008,CHA,POR,101,92,1,0.67193043,1453.6589,1429.1156,24.543299999999817,0.716929115778154,0,0,0,0,1.0,0.6,9,11,2008,0.697,0.3448,0.669,1.0418,5.0,5.5,187.0,190.5,-0.0029,1,0.1071
2007-11-19,2008,MEM,SEA,125,108,1,0.63119495,1400.8782,1407.5315,-6.653299999999945,0.5373465815072281,0,0,0,0,1.0,0.3,17,11,2008,0.7015,0.339,0.6742,1.0405,6.0,5.5,218.0,218.5,0.043,0,0.1071
2007-11-19,2008,UTA,NJN,102,75,1,0.79281473,1582.0558,1448.9307,133.1251000000002,1.3419761406093655,0,0,0,0,1.0,0.6,27,11,2008,0.875,0.1538,0.8505,1.0288,11.0,11.0,190.5,191.0,0.0577,0,0.05
2007-11-20,2008,NYK,GSW,82,108,0,0.44292104,1398.2739,1538.1101,-139.8362000000002,-0.229315476219962,1,0,0,0,0.0,0.3,-26,11,2008,0.5,0.5455,0.4782,1.0455,,220.0,219.0,1.0,0.0353,0,0.05
2007-11-20,2008,WAS,PHI,116,101,1,0.61914551,1443.3866,1458.9731,-15.586499999999887,0.4859229289638548,0,0,0,0,1.0,0.2,15,11,2008,0.697,0.3448,0.669,1.0418,6.0,5.0,191.0,183.5,0.0499,0,0.1429
2007-11-20,2008,SAC,PHO,98,100,0,0.34764338,1440.7574,1650.0979,-209.3405,-0.6294141928962579,1,0,0,0,0.0,0.5,-2,11,2008,0.2632,0.7674,0.2554,1.0306,212.0,218.0,6.5,7.5,-0.0922,1,0.05
2007-11-20,2008,IND,LAL,114,134,0,0.46666509,1417.7285,1540.9264,-123.19790000000012,-0.1335377293222832,1,0,0,0,0.0,0.4,-20,11,2008,0.4878,0.5556,0.4675,1.0434,207.0,207.5,2.0,1.5,0.0008,0,0.05
2007-11-20,2008,CLE,MIL,107,111,0,0.82560128,1574.6101,1404.5193,170.09080000000017,1.5547677673813023,0,0,0,0,0.0,0.6,-4,11,2008,0.7436,0.2941,0.7166,1.0377,6.5,6.5,194.5,193.5,-0.109,1,0.05
2007-11-20,2008,DAL,TOR,105,99,1,0.76647878,1644.5601,1538.0906,106.46949999999993,1.1885340584430677,0,0,0,0,1.0,0.9,6,11,2008,0.8095,0.2198,0.7865,1.0293,9.5,8.5,196.5,197.0,0.02,0,0.05
2007-11-20,2008,DEN,CHI,112,91,1,0.7120955,1582.7645,1525.4486,57.315900000000056,0.905583200234358,0,0,0,0,1.0,0.8,21,11,2008,0.8182,0.2128,0.7936,1.031,6.0,8.5,203.5,201.5,0.0815,0,0.05
2007-11-20,2008,ATL,SAS,83,95,0,0.24949808,1389.0514,1680.3652,-291.3137999999999,-1.101290990925974,1,0,0,0,0.0,0.6,-12,11,2008,0.3226,0.7143,0.3111,1.0369,190.5,190.0,5.5,6.0,0.0616,0,0.05
2007-11-21,2008,SAS,ORL,128,110,1,0.7728436,1685.401,1572.6943,112.70669999999996,1.2244379281009543,0,1,0,-1,1.0,0.9,18,11,2008,0.726,0.3077,0.7023,1.0337,6.0,6.0,190.5,187.5,-0.0705,1,0.0714
2007-11-21,2008,POR,NJN,101,106,0,0.61511791,1423.3075,1441.8552,-18.54770000000008,0.4688769427685064,0,0,0,0,0.0,0.6,-5,11,2008,0.6078,0.4255,0.5882,1.0333,5.0,3.0,181.0,183.5,-0.0269,1,0.2857
2007-11-21,2008,PHO,SAC,127,111,1,0.86011845,1653.1873,1437.6681,215.5192,1.8162741121122388,0,1,1,0,1.0,0.8,16,11,2008,0.9412,0.0909,0.9119,1.0321,13.0,14.0,218.5,216.0,0.0518,0,0.05
2007-11-21,2008,MIN,CLE,86,97,0,0.33366746,1341.1381,1561.2889,-220.1508000000001,-0.6916439884703739,1,0,1,1,0.0,0.1,-11,11,2008,0.3448,0.697,0.331,1.0418,193.0,191.5,4.5,5.0,-0.0027,1,0.05
2007-11-21,2008,MIA,ATL,79,82,0,0.71608138,1444.723,1384.0156,60.70740000000001,0.9251061683953298,0,0,1,1,0.0,0.4,-3,11,2008,0.8113,0.2174,0.7887,1.0287,7.5,8.0,190.0,187.5,0.0726,0,0.05
2007-11-21,2008,MIL,LAL,110,103,1,0.44539472,1417.8405,1555.936,-138.0954999999999,-0.2192957550742837,1,1,1,0,1.0,0.6,7,11,2008,0.4651,0.5745,0.4474,1.0396,,208.0,203.0,2.0,0.002,0,0.05
2007-11-21,2008,LAC,DEN,101,90,1,0.52300328,1507.4279,1591.4323,-84.00440000000003,0.0920781189048959,0,0,1,1,1.0,0.5,11,11,2008,0.2778,0.7561,0.2687,1.0339,206.0,204.5,3.5,6.5,-0.2543,1,0.05
2007-11-21,2008,HOU,DAL,94,100,0,0.51604593,1558.8132,1647.6595,-88.84629999999993,0.0642057655624173,0,0,1,1,0.0,0.5,-6,11,2008,0.5833,0.4545,0.5621,1.0378,1.5,2.5,193.5,190.0,0.0461,0,0.3214
2007-11-21,2008,DET,NYK,98,86,1,0.86942321,1610.6926,1381.3466,229.346,1.895868524287372,0,0,1,1,1.0,0.8,12,11,2008,0.8889,0.1429,0.8615,1.0318,11.0,10.5,191.5,192.5,-0.0079,1,0.05
2007-11-21,2008,CHA,WAS,111,114,0,0.64860517,1459.467,1452.993,6.47400000000016,0.6129136989436326,0,0,1,1,0.0,0.6,-3,11,2008,0.75,0.2857,0.7241,1.0357,4.5,7.0,192.0,192.5,0.0755,0,0.05
2007-11-21,2008,BOS,GSW,105,82,1,0.56349641,1499.3988,1555.0375,-55.63869999999997,0.2553643605134112,0,0,1,1,1.0,0.6,23,11,2008,0.8913,0.1389,0.8652,1.0302,9.0,11.0,214.0,214.0,0.3017,0,0.05
2007-11-21,2008,MEM,TOR,89,95,0,0.46543074,1410.9315,1534.9911,-124.05960000000005,-0.138498003590956,1,0,1,1,0.0,0.4,-6,11,2008,0.6364,0.3922,0.6187,1.0286,1.0,4.0,212.0,211.5,0.1533,0,0.2143
2007-11-23,2008,SAS,MEM,101,88,1,0.90293866,1691.3142,1403.8694,287.4448,2.2303114619067648,0,0,0,0,1.0,0.9,13,11,2008,0.9,0.1333,0.871,1.0333,12.0,12.5,203.5,207.5,-0.0319,1,0.05
2007-11-23,2008,WAS,GSW,115,123,0,0.53035128,1460.9205,1539.8043,-78.88380000000006,0.1215545663168575,0,0,0,0,0.0,0.3,-8,11,2008,0.4651,0.5745,0.4474,1.0396,216.5,214.0,,2.5,-0.083,1,0.05
2007-11-23,2008,SEA,NJN,93,98,0,0.5663268,1397.4781,1451.1163,-53.63819999999987,0.26688003936836,0,0,0,0,0.0,0.1,-5,11,2008,0.4167,0.6154,0.4037,1.0321,195.5,195.5,3.0,3.0,-0.1626,1,0.05
2007-11-23,2008,POR,SAC,87,84,1,0.61247939,1414.0464,1434.5277,-20.481300000000147,0.45774625581685,0,0,0,0,1.0,0.6,3,11,2008,0.6667,0.3704,0.6429,1.0371,5.0,4.5,199.5,204.0,0.0304,0,0.1786
2007-11-23,2008,PHO,LAC,113,94,1,0.79787666,1656.3276,1517.7999,138.5277000000001,1.3730759140290765,0,0,0,0,1.0,0.8,19,11,2008,0.9429,0.0741,0.9271,1.017,13.0,14.5,210.5,211.5,0.1292,0,0.05
2007-11-23,2008,MIA,HOU,98,91,1,0.47810298,1435.5352,1550.7605,-115.22530000000006,-0.0876441420247603,1,0,0,0,1.0,0.3,7,11,2008,0.4082,0.6226,0.396,1.0308,179.5,179.5,2.0,3.5,-0.0821,1,0.05
